Total_No_Invoice_Generated,Total_No_of_Items,Total_Spend,Types_Prod_Purchased,Recency,cluster,dbscan_cluster,gmm_cluster,kmeans_cluster
2,192,348.91,86,116,0,1,1,1
1,43,178.26,18,18,1,0,2,1
2,251,271.19,100,4,0,1,1,1
2,227,291.48,69,40,1,1,1,1
2,141,240.0,12,107,1,1,1,1
2,388,581.23,104,148,0,8,0,1
5,367,1253.3600000000001,9,52,0,-1,0,3
1,36,63.440000000000005,23,208,2,0,2,0
2,389,550.01,106,138,0,8,0,1
3,153,296.58,60,2,1,2,1,1
2,158,317.2,37,127,1,1,1,1
4,844,763.64,3,107,0,-1,0,3
4,1778,2148.63,71,42,3,-1,0,2
1,77,107.82,24,35,1,0,2,1
2,430,1065.3500000000001,67,227,0,1,0,0
1,179,246.04,15,241,2,0,2,0
1,48,187.82999999999998,8,57,1,0,2,1
3,1866,1685.46,79,130,3,-1,0,3
1,117,151.37,44,21,1,0,2,1
7,556,1049.06,88,26,0,-1,0,2
7,1201,1417.63,118,9,3,-1,0,2
3,513,931.02,86,31,0,2,1,3
2,397,513.01,92,3,0,1,1,1
3,293,547.0,53,28,0,2,1,3
1,65,128.18,49,17,1,0,2,1
2,387,498.42,30,101,1,1,1,1
4,668,656.61,50,11,0,3,0,3
1,137,163.24,59,21,1,0,2,1
5,575,1135.63,68,14,0,9,0,3
1,144,250.04,53,361,2,0,2,0
1,41,82.75,11,95,1,0,2,1
2,1005,1384.85,55,78,0,-1,0,3
3,372,644.3,11,138,1,2,1,3
1,1402,2328.84,24,31,3,-1,0,3
8,1896,2527.92,120,24,3,-1,0,2
3,1146,2600.34,8,46,3,-1,0,2
3,634,1200.6200000000001,59,100,0,2,1,3
2,364,657.16,94,8,0,1,1,1
7,760,906.52,127,15,3,-1,0,2
4,843,986.48,43,17,0,3,0,3
1,60,96.8,6,280,2,0,2,0
2,142,523.11,30,14,1,1,1,1
2,120,363.9,5,22,1,1,1,1
1,375,494.25,28,85,1,0,2,1
2,315,307.02,11,302,2,1,0,0
2,152,243.36,9,94,1,1,1,1
3,443,682.29,147,156,0,-1,0,3
1,56,193.64,17,355,2,0,2,0
1,65,157.62,31,46,1,0,2,1
4,341,519.6899999999999,70,15,0,3,1,3
1,102,98.25,8,179,2,0,2,0
4,770,1281.32,66,8,0,3,1,3
3,113,587.15,22,36,1,2,1,3
2,1200,1740.0,5,129,0,-1,0,3
1,1006,1393.06,15,50,0,-1,0,3
1,166,178.22,19,311,2,0,2,0
2,152,384.39,41,24,1,1,1,1
2,190,360.81,55,303,2,-1,0,0
1,161,127.86,13,11,1,0,2,1
3,328,568.24,113,17,0,2,0,3
3,157,488.2,26,49,1,2,1,3
2,191,312.23,30,239,2,1,0,0
1,149,167.55,33,238,2,0,2,0
8,1377,1878.87,93,23,3,-1,0,2
4,540,446.18,31,72,0,3,0,3
3,151,418.4,83,17,0,2,1,3
4,408,646.92,47,40,0,3,1,3
2,85,495.77,24,218,2,1,0,0
3,367,400.1,63,199,0,2,0,0
2,86,203.2,23,70,1,1,1,1
1,623,389.71999999999997,71,11,0,0,0,1
1,148,193.39000000000001,49,4,1,0,2,1
2,88,336.4,12,19,1,1,1,1
1,197,256.11,42,14,1,0,2,1
6,1902,2686.42,23,7,3,-1,0,2
2,522,746.81,71,19,0,1,1,1
4,1068,1259.56,13,77,0,-1,0,3
2,480,508.8,2,163,1,-1,0,1
2,277,417.27,53,306,2,-1,0,0
1,241,203.86999999999998,4,219,2,0,2,0
2,250,681.41,88,22,0,1,1,1
3,310,653.38,30,114,1,2,1,3
1,111,263.92,32,36,1,0,2,1
3,726,1031.41,77,1,0,2,1,3
3,780,2184.42,99,333,3,-1,0,3
1,3,32.65,2,163,2,0,2,1
2,105,771.85,13,184,1,1,0,1
5,616,1214.72,58,16,0,9,0,3
3,306,778.94,39,12,0,2,1,3
7,738,1258.06,50,2,0,-1,0,2
1,114,507.84,14,79,1,0,2,1
2,289,463.46000000000004,29,42,1,1,1,1
3,265,598.83,28,50,1,2,1,3
2,459,698.41,26,46,1,1,1,1
2,407,759.17,42,19,1,1,1,1
1,34,100.8,2,71,1,0,2,1
3,624,524.9200000000001,36,128,0,2,0,3
2,190,265.76,14,32,1,1,1,1
1,292,403.3,41,313,2,0,2,0
2,207,365.76,45,18,1,1,1,1
1,185,303.15999999999997,53,88,1,0,2,1
7,1693,2373.82,100,2,3,-1,0,2
2,90,216.29999999999998,7,1,1,1,1,1
1,103,388.45000000000005,17,253,2,0,2,0
3,246,186.42000000000002,3,156,1,2,0,1
6,1496,2248.56,98,36,3,-1,0,2
2,198,120.9,6,176,2,1,0,1
2,443,541.53,33,40,1,1,1,1
7,1203,1721.4,84,1,3,-1,0,2
2,219,486.71999999999997,19,17,1,1,1,1
4,243,517.53,57,192,0,-1,0,3
1,66,131.7,8,203,2,0,2,0
1,222,249.86,17,365,2,0,2,0
5,826,1737.7,14,126,0,-1,0,2
1,170,316.5,52,15,1,0,2,1
2,537,657.3,88,43,0,1,1,1
6,236,622.4300000000001,18,94,0,-1,0,3
3,770,735.82,104,22,0,-1,0,3
2,227,675.69,25,60,1,1,1,1
1,220,289.96000000000004,9,158,1,0,2,1
2,306,763.28,41,10,1,1,1,1
2,116,137.0,5,10,1,1,1,1
5,787,1870.97,63,16,3,-1,0,2
5,1675,1125.07,67,44,3,-1,0,3
3,455,697.54,142,191,0,-1,0,3
1,178,194.37,14,79,1,0,2,1
1,338,511.82,29,77,1,0,2,1
4,1061,1255.59,69,3,0,3,0,3
3,191,414.04,18,65,1,2,1,1
1,191,396.87,24,261,2,0,2,0
2,428,376.64,28,58,1,1,1,1
7,1134,2092.32,63,0,3,-1,0,2
1,155,374.57,12,248,2,0,2,0
2,229,497.56,21,7,1,1,1,1
1,79,271.05,10,358,2,0,2,0
1,394,272.22,17,75,1,0,2,1
1,711,622.88,40,289,2,-1,0,0
3,17,1138.0,3,17,1,-1,0,3
2,160,288.6,18,220,2,1,0,0
4,376,689.1,25,9,0,3,1,3
2,486,558.96,36,2,1,1,1,1
2,556,1145.84,48,161,0,1,0,3
1,139,302.2,14,75,1,0,2,1
2,359,605.58,79,261,0,-1,0,0
1,289,387.31,22,280,2,0,2,0
1,214,308.48,20,24,1,0,2,1
1,254,513.2,6,72,1,0,2,1
1,135,208.65,40,128,1,0,2,1
4,243,639.02,49,31,0,3,1,3
5,414,764.88,113,15,0,12,0,3
1,102,153.94,11,308,2,0,2,0
6,1236,1844.02,60,17,3,-1,0,2
1,365,546.81,30,53,1,0,2,1
3,519,723.2099999999999,38,29,0,2,1,3
5,1034,1070.71,59,1,0,9,0,3
4,872,652.74,25,11,0,-1,0,3
1,90,145.0,6,361,2,0,2,0
1,82,422.70000000000005,9,359,2,0,2,0
4,310,1195.8999999999999,17,4,0,3,0,3
4,488,939.37,45,53,0,3,1,3
1,136,296.7,14,190,2,0,2,0
1,103,223.36,9,53,1,0,2,1
1,136,164.4,13,280,2,0,2,0
1,6,76.5,3,177,2,0,2,0
2,699,887.67,74,29,0,1,1,1
1,134,98.42,9,25,1,0,2,1
2,194,578.9,20,24,1,1,1,1
1,134,170.75,24,269,2,0,2,0
3,337,642.32,122,43,0,2,0,3
1,58,103.3,5,233,2,0,2,0
2,210,148.86,5,23,1,1,1,1
3,86,267.16,42,197,1,2,0,0
1,142,290.34,39,359,2,0,2,0
4,719,930.41,43,60,0,3,0,3
1,1048,1487.6,2,129,0,-1,0,3
5,1763,1952.45,58,1,3,-1,0,2
2,348,480.31,101,19,0,1,1,1
1,101,157.9,6,205,2,0,2,0
3,306,541.46,27,14,1,2,1,3
4,635,854.95,22,94,0,-1,0,3
1,144,165.12,44,19,1,0,2,1
7,817,1122.38,49,14,0,-1,0,2
3,146,454.01,38,24,1,2,1,3
2,497,869.77,113,8,0,-1,1,1
1,159,344.14,29,332,2,0,2,0
4,95,226.75000000000003,7,71,1,3,1,3
3,308,380.6,24,29,1,2,1,1
1,77,185.65,8,242,2,0,2,0
1,138,143.45999999999998,5,218,2,0,2,0
3,258,448.90000000000003,46,4,1,2,1,3
3,88,215.72,43,252,2,2,0,0
1,123,175.27,28,236,2,0,2,0
2,458,1242.3,30,7,0,1,0,3
3,676,1240.2,20,100,0,2,0,3
3,821,1453.02,161,2,3,-1,0,3
7,1000,2203.67,81,73,3,-1,0,2
2,550,993.18,42,85,0,1,1,3
2,228,386.69,68,12,1,1,1,1
1,1176,2044.3700000000001,55,213,0,-1,0,3
1,144,161.67000000000002,13,17,1,0,2,1
1,103,116.00999999999999,9,239,2,0,2,0
1,74,394.72,11,78,1,0,2,1
2,169,309.36,57,217,2,-1,0,0
2,229,191.99,54,33,1,1,1,1
6,1808,2048.45,118,53,3,-1,0,2
1,235,386.32,97,57,0,0,1,1
3,140,329.6,13,130,1,2,1,1
3,224,571.1999999999999,1,173,1,2,1,3
3,319,930.28,56,5,0,2,1,3
1,124,214.37,71,312,2,0,2,0
1,60,81.44,4,59,1,0,2,1
3,514,1379.9,24,21,0,2,0,3
1,265,527.0500000000001,33,32,1,0,2,1
2,554,843.48,49,14,0,1,1,1
1,79,75.75,5,81,1,0,2,1
8,1628,1799.12,105,5,3,-1,0,2
2,158,503.59999999999997,24,169,1,1,1,1
3,334,528.33,39,1,1,2,1,3
4,644,1324.84,59,31,0,3,1,3
1,182,285.56,20,19,1,0,2,1
2,280,547.0600000000001,35,31,1,1,1,1
1,49,108.5,7,276,2,0,2,0
1,250,621.66,5,86,1,0,2,1
2,474,712.29,35,119,1,1,1,1
1,71,101.55,8,373,2,0,2,0
3,323,1008.39,46,219,0,2,0,3
1,30,133.06,7,65,1,0,2,1
4,487,1797.5,81,60,0,-1,0,2
1,399,868.49,52,138,1,0,2,1
1,150,166.08,8,21,1,0,2,1
4,1408,1192.56,43,36,3,-1,0,3
1,41,117.55,22,277,2,0,2,0
7,1116,2638.94,66,10,3,-1,0,2
5,1399,1674.69,68,73,3,5,0,2
2,616,595.42,17,25,1,1,1,1
1,121,178.75,37,141,1,0,2,1
7,797,1802.91,63,25,3,-1,0,2
2,604,604.64,41,18,0,1,1,1
2,596,728.16,14,3,1,1,1,1
5,1033,2055.51,86,66,3,5,0,2
2,93,347.75,14,1,1,1,1,1
7,1916,3406.7200000000003,47,42,3,-1,0,2
1,110,205.7,11,227,2,0,2,0
4,772,1572.71,40,15,0,3,0,3
2,1690,3178.17,105,50,3,-1,0,2
6,1462,1594.97,117,1,3,-1,0,2
2,672,551.04,19,74,1,1,0,1
6,922,1371.18,49,4,3,-1,0,2
1,207,298.11,16,263,2,0,2,0
2,729,1992.1100000000001,29,52,0,-1,0,3
1,96,184.4,11,23,1,0,2,1
6,1367,2474.33,49,10,3,-1,0,2
1,145,239.41,15,43,1,0,2,1
7,1907,3155.83,90,16,3,-1,0,2
2,134,290.40000000000003,18,358,2,1,0,0
4,672,740.9399999999999,34,127,0,3,0,3
1,231,200.47,16,137,1,0,2,1
1,184,283.12,15,141,1,0,2,1
2,779,765.34,29,131,0,1,0,1
8,1756,2285.71,78,38,3,-1,0,2
1,93,338.95,19,236,2,0,2,0
1,93,154.95,8,260,2,0,2,0
4,1266,2534.64,116,16,3,-1,0,2
1,109,417.95,24,252,2,0,2,0
4,1353,1824.37,59,30,3,3,0,2
3,590,798.74,48,35,0,2,1,3
2,343,885.19,27,168,1,1,0,1
2,144,152.4,3,185,2,1,1,0
2,90,263.33,28,187,2,1,0,0
1,17,137.45,7,169,2,0,2,1
2,246,385.1,22,10,1,1,1,1
1,215,522.91,29,44,1,0,2,1
1,92,153.0,10,320,2,0,2,0
1,83,139.35,6,232,2,0,2,0
4,576,1195.94,39,26,0,3,1,3
4,1595,2424.04,111,96,3,-1,0,2
6,792,3276.4000000000005,4,127,3,-1,0,2
3,300,1033.0,38,71,0,2,1,3
1,645,1060.25,66,15,0,0,2,1
3,1469,2876.01,154,3,3,-1,0,2
4,493,1240.11,54,79,0,3,0,3
1,93,303.97,18,372,2,0,2,0
2,463,692.19,33,38,1,1,1,1
3,422,700.63,40,53,0,2,1,3
3,238,377.44,24,9,1,2,1,1
2,108,168.24,8,9,1,1,1,1
4,1029,1879.05,89,19,3,3,0,2
7,861,2791.35,30,11,3,-1,0,2
2,89,355.11,13,113,1,1,1,1
1,29,110.25,6,240,2,0,2,0
2,320,674.52,33,178,1,1,1,1
5,1816,1664.65,82,0,3,-1,0,2
3,697,819.96,82,17,0,2,1,3
2,239,287.59,25,21,1,1,1,1
1,398,712.78,19,32,1,0,2,1
2,351,772.55,71,50,0,1,1,1
3,143,367.63,51,158,1,2,1,1
1,128,271.2,21,15,1,0,2,1
3,1122,2081.9,77,8,3,-1,0,2
5,365,1143.27,33,198,0,-1,0,3
2,287,245.81,51,56,1,1,1,1
2,55,173.45,50,10,1,1,1,1
4,508,1213.73,123,96,0,-1,0,3
1,72,56.4,3,254,2,0,2,0
3,501,647.56,141,24,0,2,0,3
3,396,650.32,73,21,0,2,1,3
2,34,188.02,12,159,1,1,1,1
2,354,283.47,67,72,1,1,1,1
1,67,131.94,13,53,1,0,2,1
2,195,266.85,57,85,1,1,1,1
4,896,1817.54,94,152,3,-1,0,2
2,211,1117.9,3,73,1,-1,0,3
1,74,225.9,14,281,2,0,2,0
1,46,106.1,10,29,1,0,2,1
1,226,300.34,49,25,1,0,2,1
2,305,342.83,43,179,1,1,0,1
4,176,690.0,63,40,0,3,1,3
3,498,780.43,102,22,0,2,1,3
3,752,1285.04,103,82,0,-1,0,3
1,478,512.31,10,73,1,0,2,1
1,727,546.04,43,11,1,0,0,1
4,329,699.81,113,12,0,3,0,3
4,30,36.56,16,36,1,3,1,3
3,67,387.68,32,4,1,2,1,1
1,408,298.4,13,51,1,0,2,1
4,667,1820.09,54,22,0,-1,0,2
1,496,889.24,30,298,2,0,2,0
3,92,398.7,18,1,1,2,1,3
1,12,35.400000000000006,2,33,1,0,2,1
1,208,155.37,61,49,1,0,2,1
3,344,342.24,45,2,1,2,1,1
1,88,110.21000000000001,23,47,1,0,2,1
8,510,1541.23,111,42,3,-1,0,2
5,1831,2720.8,96,26,3,-1,0,2
1,257,318.15,50,42,1,0,2,1
1,113,205.48,36,303,2,0,2,0
1,52,51.559999999999995,5,106,1,0,2,1
4,114,605.8000000000001,15,218,2,-1,0,3
2,53,114.34,21,11,1,1,1,1
2,84,311.26,15,185,2,1,1,0
1,197,208.97,17,372,2,0,2,0
4,841,1403.03,11,1,0,-1,0,3
1,102,141.92000000000002,23,304,2,0,2,0
1,93,226.45000000000002,49,368,2,0,2,0
1,100,330.9,11,323,2,0,2,0
3,706,554.85,70,12,0,-1,0,3
1,174,329.65,9,142,1,0,2,1
6,508,1157.8700000000001,62,30,0,13,0,2
5,111,428.18,37,107,0,-1,0,3
1,182,155.9,10,204,2,0,2,0
5,1035,1848.96,24,80,3,-1,0,2
6,221,683.46,38,185,0,-1,0,3
1,98,237.61,12,170,2,0,2,1
1,401,379.45,26,43,1,0,2,1
1,45,178.51999999999998,6,173,2,0,2,1
1,314,458.92,26,364,2,0,2,0
1,32,133.35000000000002,8,304,2,0,2,0
4,374,664.34,133,3,0,3,0,3
4,817,695.0699999999999,107,3,0,-1,0,3
1,110,156.34,50,12,1,0,2,1
3,469,869.28,94,31,0,2,1,3
1,30,111.35,10,129,1,0,2,1
8,973,716.0,60,21,3,-1,0,2
2,77,201.37,20,212,2,1,0,0
2,402,586.89,88,322,2,-1,0,0
1,393,203.85999999999999,34,162,1,0,2,1
3,109,244.1,27,56,1,2,1,1
1,149,107.21,15,225,2,0,2,0
8,404,1118.96,128,71,3,-1,0,2
1,127,95.45,15,44,1,0,2,1
1,288,256.32,2,23,1,0,2,1
3,222,541.8100000000001,100,172,0,-1,0,3
2,190,152.06,27,85,1,1,1,1
1,170,154.55,29,159,1,0,2,1
2,72,97.19999999999999,3,190,2,1,0,0
1,24,110.38,19,29,1,0,2,1
1,59,181.07,33,21,1,0,2,1
4,406,798.99,33,71,0,3,1,3
1,26,72.9,12,247,2,0,2,0
1,169,232.03,51,373,2,0,2,0
1,223,366.23,39,9,1,0,2,1
5,184,310.06,35,310,2,-1,0,0
2,288,408.65,55,58,1,1,1,1
1,457,329.36,72,3,1,0,2,1
3,184,335.03,77,45,0,2,1,1
1,756,1304.04,23,88,0,-1,0,1
4,425,820.23,114,64,0,3,0,3
7,1160,2962.5,26,11,3,-1,0,2
2,306,397.29,17,133,1,1,1,1
2,140,212.54,23,45,1,1,1,1
4,108,843.0,4,11,1,-1,0,3
5,1594,1740.48,26,35,3,-1,0,2
2,249,408.36,63,134,1,1,1,1
3,789,1331.57,84,29,0,6,1,3
2,478,704.25,21,51,1,1,1,1
2,82,145.79,28,138,1,1,1,1
1,257,380.13,68,5,1,0,2,1
1,40,99.14,12,159,1,0,2,1
1,252,304.56,2,130,1,0,2,1
1,38,77.50000000000001,2,7,1,0,2,1
2,75,149.57999999999998,18,233,2,1,0,0
1,168,176.68,9,37,1,0,2,1
3,366,482.2,63,72,0,2,1,3
3,616,1008.5400000000001,18,39,0,2,1,3
4,273,557.3,14,198,1,-1,0,3
1,287,111.68,31,66,1,0,2,1
1,84,508.4599999999999,7,116,1,0,2,1
1,41,73.78,26,171,2,0,2,1
1,127,102.41,33,142,1,0,2,1
2,294,463.21,84,31,0,1,1,1
1,73,112.27,41,371,2,0,2,0
1,151,265.1,74,373,2,0,2,0
2,152,228.2,14,166,1,1,1,1
1,513,562.79,27,211,2,0,2,0
1,36,135.19,30,241,2,0,2,0
1,176,337.04,15,51,1,0,2,1
3,500,703.99,143,24,0,2,0,3
1,93,321.79,56,372,2,0,2,0
1,342,288.14,19,29,1,0,2,1
1,499,300.91999999999996,12,365,2,0,2,0
4,383,732.41,116,35,0,3,0,3
3,682,811.45,23,165,0,2,0,3
1,98,152.68,48,145,1,0,2,1
1,171,631.35,20,22,1,0,2,1
1,261,198.57,13,185,2,0,2,0
7,43,201.12,37,11,0,-1,0,3
3,414,630.84,27,236,2,2,0,0
2,25,93.35,4,225,2,1,0,0
4,495,674.89,63,121,0,3,0,3
1,133,76.1,2,281,2,0,2,0
2,219,380.39,87,37,0,1,1,1
2,362,415.13,56,12,1,1,1,1
1,75,157.92,32,362,2,0,2,0
2,86,226.47,52,3,1,1,1,1
1,220,444.68,21,23,1,0,2,1
1,125,247.39,31,235,2,0,2,0
1,60,174.8,14,256,2,0,2,0
1,71,102.78999999999999,28,373,2,0,2,0
2,285,187.29,31,155,1,1,1,1
1,66,162.22,29,28,1,0,2,1
1,157,120.03,46,4,1,0,2,1
5,1027,1477.66,91,32,3,5,0,2
3,300,523.0,1,81,1,2,1,3
2,55,122.14,29,108,1,1,1,1
1,7,38.45,5,51,1,0,2,1
1,703,612.72,141,35,0,-1,0,1
2,184,389.78,21,152,1,1,1,1
1,78,115.31,21,98,1,0,2,1
2,67,230.64999999999998,8,4,1,1,1,1
1,42,73.5,5,334,2,0,2,0
1,252,93.82000000000001,32,65,1,0,2,1
2,559,418.68,99,21,0,1,0,1
3,584,713.89,44,35,0,2,1,3
3,232,403.12,77,32,0,2,1,3
6,20,70.02,19,154,1,-1,0,3
2,148,357.20000000000005,18,19,1,1,1,1
1,33,165.04999999999998,7,53,1,0,2,1
3,265,529.29,106,24,0,2,1,3
1,138,178.34,43,45,1,0,2,1
2,127,172.29000000000002,6,203,2,1,0,0
1,40,74.4,5,359,2,0,2,0
1,302,300.02,20,70,1,0,2,1
1,211,363.65,19,288,2,0,2,0
1,88,170.16,3,9,1,0,2,1
3,258,306.46,17,23,1,2,1,1
3,396,720.52,23,173,1,2,1,3
2,384,814.0,7,133,1,1,1,1
1,108,318.0,10,75,1,0,2,1
1,189,396.33,36,40,1,0,2,1
2,260,453.0,23,257,2,1,0,0
1,288,247.44,18,185,2,0,2,0
1,190,489.6,13,373,2,0,2,0
2,145,336.13,27,217,2,1,0,0
2,642,1231.5,2,18,1,-1,0,3
3,195,343.45,14,36,1,2,1,1
1,608,680.84,62,25,0,0,2,1
2,265,689.95,25,330,2,1,0,0
1,106,101.34,7,274,2,0,2,0
1,107,166.03,35,61,1,0,2,1
4,1392,2106.52,31,93,3,-1,0,2
2,419,580.0500000000001,20,312,2,1,0,0
3,788,849.06,157,11,0,-1,0,3
6,1662,2662.4,66,7,3,-1,0,2
1,149,168.31,19,127,1,0,2,1
2,87,222.4,37,11,1,1,1,1
1,362,754.64,38,37,1,0,2,1
1,46,113.48000000000002,18,37,1,0,2,1
1,126,421.9,33,329,2,0,2,0
1,84,271.0,17,254,2,0,2,0
1,72,198.8,33,19,1,0,2,1
2,255,352.69,26,12,1,1,1,1
1,55,220.1,28,290,2,0,2,0
1,605,315.65,68,25,1,0,0,1
1,124,180.7,29,367,2,0,2,0
1,31,111.15,17,214,2,0,2,0
2,438,653.3,28,149,1,1,1,1
2,582,574.4399999999999,31,24,1,1,1,1
1,135,200.92000000000002,52,60,1,0,2,1
3,187,347.08,41,19,1,2,1,1
1,48,112.55000000000001,13,243,2,0,2,0
3,824,1059.39,58,15,0,2,0,3
5,349,681.9100000000001,11,29,0,7,1,3
3,379,784.33,34,63,0,2,1,3
1,38,152.65,8,295,2,0,2,0
2,1276,1019.52,9,157,0,-1,0,3
2,570,1000.16,59,116,0,1,1,3
2,153,160.35000000000002,10,140,1,1,1,1
2,203,179.33999999999997,7,45,1,1,1,1
3,310,612.0799999999999,11,50,1,2,1,3
3,332,566.58,29,32,1,2,1,3
2,355,653.35,38,134,1,1,1,1
2,255,399.19,15,3,1,1,1,1
3,266,371.62,19,75,1,2,1,1
2,283,675.64,100,12,0,1,1,1
2,354,453.4,24,9,1,1,1,1
1,139,530.15,23,301,2,0,2,0
2,294,638.0600000000001,37,57,1,1,1,1
5,812,1618.69,49,15,0,9,0,2
1,184,399.65000000000003,24,37,1,0,2,1
1,254,302.46000000000004,10,177,2,0,2,0
3,382,1384.8600000000001,24,23,0,2,0,3
6,592,1160.04,97,176,0,-1,0,2
1,61,202.65,9,60,1,0,2,1
3,409,980.31,30,33,0,2,1,3
5,481,1231.31,43,58,0,9,0,3
4,1220,2106.84,23,86,3,-1,0,2
1,283,476.35,30,358,2,0,2,0
6,709,1340.8700000000001,53,31,0,13,0,2
4,983,1590.81,81,128,3,-1,0,3
6,1360,1793.17,86,9,3,-1,0,2
6,1721,1843.75,108,4,3,-1,0,2
1,133,366.85,40,24,1,0,2,1
2,371,632.07,36,227,2,1,0,0
1,183,304.25,17,249,2,0,2,0
3,1168,2001.04,64,15,3,-1,0,3
2,566,1090.24,65,77,0,1,1,3
2,140,284.46000000000004,14,192,2,1,1,0
1,140,207.79999999999998,7,261,2,0,2,0
1,339,957.97,45,71,1,0,2,1
1,124,243.76,16,165,1,0,2,1
1,632,973.8399999999999,7,82,1,0,0,1
2,431,686.63,131,95,0,8,0,1
1,104,150.35,29,106,1,0,2,1
3,581,1396.99,56,199,0,-1,0,3
1,43,160.42000000000002,19,157,1,0,2,1
3,1190,1975.35,160,71,3,-1,0,3
2,192,517.36,30,36,1,1,1,1
1,58,139.10000000000002,8,28,1,0,2,1
6,1398,2621.38,110,1,3,-1,0,2
5,359,600.07,37,25,0,7,0,3
1,92,216.07,30,326,2,0,2,0
1,232,232.48000000000002,15,236,2,0,2,0
1,118,299.34000000000003,13,89,1,0,2,1
1,200,481.75,26,31,1,0,2,1
2,491,621.75,27,29,1,1,1,1
2,536,641.92,17,211,2,1,0,0
1,288,305.28000000000003,2,226,2,0,2,0
5,791,1041.61,59,22,0,9,0,3
1,335,443.0,19,92,1,0,2,1
1,69,158.95000000000002,10,263,2,0,2,0
1,21,93.75,5,217,2,0,2,0
2,238,779.9,24,56,1,1,1,1
7,1316,2810.2000000000003,33,9,3,-1,0,2
5,819,2071.77,106,192,3,-1,0,2
4,302,592.97,31,81,0,3,1,3
3,1578,1796.48,100,71,3,-1,0,3
6,403,882.24,43,29,0,10,0,3
5,622,987.1,40,2,0,9,0,3
5,795,1561.6100000000001,80,218,0,-1,0,2
1,126,422.58,6,46,1,0,2,1
4,1017,2232.4900000000002,72,72,3,-1,0,2
7,1788,2567.06,153,7,3,-1,0,2
2,166,596.1,3,23,1,1,1,1
2,511,804.02,39,122,0,1,1,1
1,128,95.34,8,17,1,0,2,1
1,199,349.27,21,310,2,0,2,0
2,234,518.27,90,50,0,1,1,1
1,74,103.3,6,89,1,0,2,1
8,1041,2337.63,99,39,3,-1,0,2
3,714,2338.6000000000004,27,24,0,-1,0,2
6,1475,2628.35,86,172,3,-1,0,2
2,146,324.24,19,43,1,1,1,1
1,182,149.48,13,140,1,0,2,1
3,1468,1213.1599999999999,58,25,3,-1,0,3
2,309,771.51,43,72,1,1,1,1
1,76,168.6,7,366,2,0,2,0
2,101,283.15,11,38,1,1,1,1
6,2050,3078.58,101,2,3,-1,0,2
3,80,204.0,1,2,1,2,1,1
1,88,175.92,11,30,1,0,2,1
1,186,335.86,14,43,1,0,2,1
1,68,110.38,8,58,1,0,2,1
1,66,173.9,9,73,1,0,2,1
1,45,180.60000000000002,10,277,2,0,2,0
1,54,80.82,7,180,2,0,2,0
2,103,178.05,12,7,1,1,1,1
3,1586,1837.28,59,42,3,-1,0,3
